fips,pop_total,pop_white,pop_black,pop_hispanic,income_median_household,rent_median_gross,rent_burdened_pct,evict_year,evict_filings
26147,160089,146571,3713,2071,69349.0,999.0,44.7,2018,2205
26149,60870,53093,1345,1111,64707.0,825.0,30.0,2018,493
26151,40574,38046,165,450,59074.0,814.0,32.7,2018,224
26153,8093,6820,52,1017,57708.0,654.0,41.6,2018,27
26155,68061,64514,406,840,64464.0,876.0,40.9,2018,633
26157,53071,49654,608,806,62847.0,796.0,36.9,2018,351
26159,75681,62002,2625,1775,66902.0,845.0,37.8,2018,738
26161,368394,257686,42757,4858,87156.0,1400.0,45.7,2018,6267
26163,1773767,886114,660271,26518,59521.0,1087.0,44.3,2018,56323
26165,33868,31309,354,551,63123.0,877.0,36.1,2018,306
27001,15930,14887,113,493,59498.0,912.0,38.1,2018,27
27003,367095,283489,30611,6343,98764.0,1396.0,40.3,2018,1151
27005,35260,30380,293,3499,71117.0,899.0,34.3,2018,55
27007,46421,32925,636,10907,67257.0,991.0,30.5,2018,98
27009,41458,36188,1620,1564,71480.0,917.0,29.0,2018,180
27011,5152,4889,9,50,65475.0,718.0,35.8,2018,4
27013,69386,60199,3177,525,72623.0,1076.0,40.5,2018,208
27015,25826,24319,219,139,68690.0,931.0,32.5,2018,27
27017,36457,32077,763,2583,80042.0,967.0,33.5,2018,47
27019,108622,95421,1665,1037,123144.0,1444.0,30.5,2018,162
27021,30688,25087,123,3912,64937.0,889.0,31.5,2018,35
27023,12388,10553,113,254,69192.0,846.0,42.9,2018,24
27025,57434,52665,688,809,98260.0,1112.0,41.4,2018,81
27027,65628,56650,3174,1704,77664.0,1000.0,44.9,2018,215
27029,8579,7253,14,1096,64934.0,740.0,24.5,2018,8
27031,5633,4792,26,599,71643.0,886.0,18.4,2018,4
27033,11458,9483,201,143,68239.0,765.0,22.8,2018,5
27035,67113,63196,393,1066,71343.0,962.0,32.9,2018,182
27037,442204,335999,32429,6206,105212.0,1497.0,39.5,2018,1573
27039,20962,19131,206,174,92943.0,1007.0,29.7,2018,32
27041,39354,37462,186,365,77264.0,896.0,27.5,2018,67
27043,13909,12486,83,164,64391.0,837.0,27.8,2018,32
27045,21346,20343,134,116,75225.0,763.0,30.4,2018,32
27047,30752,26115,387,419,69012.0,837.0,37.0,2018,65
27049,47844,43204,785,926,82749.0,939.0,36.7,2018,94
27051,6108,5749,31,82,72957.0,779.0,34.8,2018,6
27053,1268903,857471,168909,25891,96339.0,1439.0,36.9,2018,5549
27055,18768,17650,66,176,77087.0,881.0,32.5,2018,14
27057,21700,19758,107,825,70622.0,923.0,43.0,2018,28
27059,41934,38796,435,677,86573.0,1241.0,40.6,2018,109
27061,45141,40338,305,2300,66380.0,944.0,46.4,2018,62
27063,9964,9167,62,112,69955.0,736.0,34.5,2018,11
27065,16261,15363,83,307,71915.0,1003.0,36.5,2018,40
27067,43757,35471,2465,396,75097.0,843.0,28.7,2018,64
27069,4163,3905,26,44,69615.0,728.0,25.2,2018,1
27071,11950,10783,67,471,69115.0,774.0,23.8,2018,20
27073,6694,6288,42,47,71639.0,809.0,34.9,2018,5
27075,10911,10422,43,228,75621.0,1026.0,33.5,2018,11
27077,3800,3447,10,197,70091.0,867.0,27.9,2018,1
27079,28936,26515,255,232,90218.0,885.0,34.3,2018,53
27081,5594,5342,9,101,67715.0,688.0,32.0,2018,6
27083,25498,21279,634,269,72761.0,742.0,33.2,2018,49
27085,36771,33582,195,367,78468.0,906.0,29.2,2018,94
27087,5371,2434,11,2810,53925.0,685.0,28.1,2018,9
27089,8961,8352,31,110,71701.0,737.0,21.2,2018,2
27091,19864,18490,160,184,62969.0,735.0,35.5,2018,28
27093,23422,22105,37,250,75037.0,894.0,33.7,2018,25
27095,26912,24031,83,1704,71455.0,909.0,36.1,2018,60
27097,34131,32526,108,322,68640.0,782.0,23.8,2018,48
27099,40069,31608,1417,336,71495.0,848.0,36.3,2018,97
27101,8119,7408,50,61,74475.0,768.0,22.3,2018,5
27103,34350,30057,1193,362,80362.0,931.0,33.4,2018,50
27105,22067,13465,1149,767,65509.0,863.0,29.6,2018,18
27107,6411,5756,69,251,69833.0,752.0,29.4,2018,4
27109,163425,128587,11818,1129,93494.0,1283.0,36.0,2018,480
27111,60281,55320,608,722,70912.0,805.0,34.2,2018,137
27113,13877,12634,161,291,72561.0,900.0,26.5,2018,33
27115,29411,26349,690,1304,69666.0,873.0,38.6,2018,51
27117,9352,8142,181,231,66073.0,731.0,39.6,2018,7
27119,30905,26877,677,1038,69136.0,843.0,48.5,2018,40
27121,11363,10750,71,151,72205.0,851.0,45.4,2018,8
27123,544438,330661,66223,11130,81004.0,1298.0,40.6,2018,2686
27125,3922,3629,24,160,77500.0,628.0,17.1,2018,3
27127,15383,13285,87,969,67024.0,767.0,42.7,2018,17
27129,14587,12767,124,252,69086.0,760.0,42.3,2018,23
27131,67389,54125,4350,1004,82792.0,1046.0,37.0,2018,92
27133,9628,9065,17,121,70698.0,745.0,33.2,2018,8
27135,15301,13700,159,430,73611.0,886.0,34.2,2018,9
27137,200056,181117,3199,6894,69455.0,970.0,43.4,2018,633
27139,152957,120185,8017,2794,120247.0,1485.0,34.3,2018,251
27141,99178,87092,3630,1655,102965.0,1151.0,34.7,2018,157
27143,14933,13357,147,107,76082.0,858.0,29.4,2018,13
27145,159358,132088,13425,1441,76447.0,1057.0,38.8,2018,490
27147,37413,32527,1309,427,83448.0,1006.0,46.5,2018,106
27149,9686,8051,170,261,71060.0,833.0,28.1,2018,4
27151,9787,8812,68,113,62601.0,900.0,44.8,2018,19
27153,25402,22333,176,188,63039.0,850.0,31.3,2018,13
27155,3279,2852,16,294,65931.0,617.0,23.9,2018,6
27157,21519,20523,80,176,80133.0,798.0,35.6,2018,33
27159,14135,12904,102,240,56882.0,706.0,29.3,2018,25
27161,18958,16963,206,474,75052.0,819.0,35.3,2018,52
27163,272298,217018,13314,2994,114457.0,1637.0,41.4,2018,605
27165,11169,8808,1,67,70593.0,807.0,23.9,2018,16
27167,6413,5938,14,181,69635.0,561.0,31.5,2018,6
27169,49705,45156,847,508,70198.0,866.0,39.1,2018,112
27171,145270,129900,2707,1466,106666.0,1246.0,34.3,2018,298
27173,9509,8444,71,512,71573.0,688.0,21.0,2018,11
28001,29098,11167,16141,217,40250.0,720.0,34.4,2018,446
28003,34500,27926,3765,955,49404.0,728.0,39.0,2018,611
28005,12611,7352,5053,74,35385.0,689.0,35.9,2018,64
28007,17685,9242,8028,179,48098.0,774.0,52.9,2018,165
28009,7592,4614,2600,74,42139.0,729.0,18.0,2018,72
28011,30163,9251,19074,93,37315.0,671.0,48.2,2018,651
28013,13029,8376,3744,84,43942.0,674.0,23.2,2018,103
28015,9828,6208,3394,20,55275.0,621.0,34.0,2018,68
28017,16994,8540,7568,82,43041.0,702.0,33.8,2018,291
28019,8172,5524,2395,41,48321.0,661.0,28.1,2018,69
28021,8908,968,7681,87,34371.0,651.0,32.5,2018,83
28023,15424,9759,5300,136,46054.0,803.0,47.8,2018,143
28025,18462,6998,11095,202,39904.0,718.0,33.7,2018,216
28027,20808,4048,15784,339,36259.0,719.0,44.0,2018,457
28029,27994,12090,14196,242,47994.0,682.0,37.9,2018,318
28031,18226,11002,6313,298,47001.0,639.0,29.8,2018,222
28033,188598,112258,60277,1406,82980.0,1341.0,36.7,2018,4167
28035,78027,44647,27898,591,52821.0,960.0,44.7,2018,2585
28037,7655,4789,2678,72,45618.0,706.0,36.2,2018,67
28039,24870,21491,1933,364,54822.0,868.0,26.9,2018,142
28041,13595,9745,3375,213,55838.0,811.0,40.1,2018,84
28043,21342,10902,9559,118,47998.0,823.0,27.9,2018,463
28045,46057,38869,3119,849,67728.0,999.0,37.5,2018,712
28047,209443,132198,50579,3489,57233.0,1074.0,42.2,2018,8452
28049,222494,52494,161009,1739,49966.0,1032.0,46.7,2018,8260
28051,16491,2349,13591,166,29434.0,589.0,45.4,2018,108
28053,7570,1538,5966,22,32976.0,643.0,39.6,2018,135
28055,1095,291,768,17,29271.0,253.0,23.2,2018,38
28057,23942,21451,1867,140,59508.0,832.0,18.1,2018,154
28059,144437,98632,29659,1681,64756.0,1087.0,39.6,2018,3272
28061,16211,7321,8630,77,47157.0,809.0,31.2,2018,87
28063,7127,942,5789,327,36207.0,444.0,48.8,2018,83
28065,11183,4256,6729,58,37183.0,695.0,58.2,2018,120
28067,66839,43698,19200,925,51143.0,810.0,43.5,2018,937
28069,8855,2986,5352,414,43595.0,470.0,34.1,2018,88
28071,56920,39747,13173,276,64334.0,1091.0,46.2,2018,1072
28073,65081,47389,14048,394,69106.0,1061.0,37.5,2018,1016
28075,71984,37119,30200,761,50033.0,897.0,44.3,2018,1526
28077,11883,7641,3775,103,43368.0,835.0,50.7,2018,85
28079,21288,9942,8319,1394,48418.0,757.0,34.4,2018,175
28081,83138,52720,24885,798,67144.0,929.0,38.6,2018,1602
28083,27432,5859,20432,64,33188.0,701.0,37.9,2018,1008
28085,34830,23616,10542,160,48316.0,754.0,36.9,2018,367
28087,58187,29181,25585,778,54460.0,909.0,40.5,2018,778
28089,110303,61170,41181,495,78794.0,1097.0,36.3,2018,2563
28091,24303,15529,7802,166,42320.0,700.0,32.0,2018,230
28093,33899,15989,14800,890,51875.0,926.0,44.3,2018,156
28095,33928,22819,10242,164,51231.0,721.0,37.5,2018,268
28097,9708,5080,4389,145,45057.0,682.0,51.8,2018,89
28099,28927,16708,6201,5134,53087.0,759.0,45.1,2018,246
28101,21151,12465,6735,726,50426.0,722.0,32.5,2018,182
28103,10136,2574,7485,27,38814.0,590.0,60.6,2018,104
28105,51473,28713,18650,574,43482.0,873.0,57.6,2018,565
28107,32965,15487,15845,180,43990.0,859.0,42.0,2018,482
28109,56781,45649,7003,1145,56535.0,887.0,40.5,2018,528
28111,11459,8890,1813,85,50435.0,650.0,45.1,2018,71
28113,39930,16769,21599,390,41578.0,879.0,36.1,2018,393
28115,31312,23537,4626,233,52741.0,848.0,22.7,2018,271
28117,24999,20036,2855,405,51466.0,620.0,29.6,2018,337
28119,5908,1475,4267,34,32131.0,650.0,33.8,2018,95
28121,158218,114094,34246,1171,77454.0,1210.0,41.1,2018,2084
28123,27754,13958,9291,231,48492.0,888.0,32.5,2018,259
28125,3848,984,2835,0,35741.0,622.0,36.2,2018,67
28127,25817,15810,9156,139,54111.0,819.0,35.3,2018,204
28129,14193,10476,3421,49,51396.0,664.0,35.4,2018,80
28131,18515,14174,3329,191,59307.0,839.0,38.8,2018,153
28133,25328,5937,18498,133,40265.0,670.0,43.8,2018,447
28135,12363,4470,7675,122,37383.0,695.0,37.0,2018,77
28137,28135,18700,8421,128,63995.0,897.0,48.0,2018,500
28139,21621,16438,3183,343,51141.0,720.0,29.8,2018,119
28141,18738,17172,217,415,46257.0,703.0,44.0,2018,203
28143,9586,1746,7630,8,38402.0,938.0,53.7,2018,835
28145,28009,21547,4520,176,56807.0,910.0,35.0,2018,194
28147,13864,7361,5662,259,45444.0,718.0,31.2,2018,91
28149,43623,20363,21358,480,56648.0,889.0,43.3,2018,1326
28151,43674,10598,31511,119,40117.0,786.0,43.7,2018,791
28153,19699,11168,7318,141,36791.0,786.0,59.0,2018,114
28155,9942,7854,1845,36,59964.0,618.0,29.0,2018,77
28157,8376,2366,5628,80,35930.0,674.0,55.8,2018,62
28159,17609,8745,8319,250,49071.0,654.0,37.5,2018,141
28161,12439,7330,4559,303,49171.0,810.0,34.4,2018,122
28163,26837,10556,15594,176,40974.0,804.0,52.9,2018,360
29001,25224,22424,1059,258,56583.0,782.0,33.0,2018,57
29003,18086,16956,163,195,74007.0,944.0,28.2,2018,30
29005,5216,4919,19,39,59260.0,595.0,19.3,2018,8
29007,24688,22002,1167,377,56232.0,698.0,37.2,2018,49
29009,34831,28530,92,1439,56611.0,750.0,32.2,2018,82
29011,11685,10759,25,486,49503.0,777.0,39.6,2018,19
29013,16121,15018,344,289,57914.0,760.0,41.2,2018,42
29015,19887,18524,178,439,52200.0,823.0,43.9,2018,32
29017,10591,10010,65,228,57286.0,677.0,42.1,2018,11
29019,185874,144831,17737,2030,69913.0,1060.0,43.2,2018,1333
29021,83855,68982,4812,1306,59423.0,889.0,41.1,2018,785
29023,42166,36839,1943,706,49213.0,768.0,37.7,2018,168
29025,8890,8281,105,166,62520.0,628.0,14.8,2018,12
29027,44541,39779,1520,792,72645.0,850.0,30.4,2018,143
29029,43416,40672,389,629,62927.0,838.0,30.7,2018,109
29031,82180,70189,6650,1003,68912.0,881.0,36.2,2018,381
29033,8459,7973,125,70,61712.0,785.0,21.8,2018,14
29035,5269,4902,33,168,45083.0,661.0,34.1,2018,5
29037,109393,93594,4970,1805,87413.0,1147.0,34.2,2018,666
29039,14440,13547,63,485,45577.0,783.0,28.9,2018,22
29041,7406,6914,199,71,63307.0,540.0,26.6,2018,5
29043,91229,84186,714,1573,81245.0,979.0,32.1,2018,419
29045,6680,6392,26,108,51458.0,589.0,30.8,2018,5
29047,255566,204665,17320,4150,86150.0,1220.0,34.0,2018,2207
29049,21259,19810,157,332,70625.0,985.0,19.2,2018,47
29051,76924,62304,8647,909,73273.0,804.0,26.9,2018,372
29053,16835,14916,948,233,67548.0,763.0,33.8,2018,42
29055,22890,21498,137,356,56345.0,807.0,32.3,2018,83
29057,7627,7135,29,315,49899.0,650.0,24.9,2018,11
29059,17344,16513,32,621,53177.0,685.0,32.9,2018,28
29061,8449,8114,76,105,60665.0,731.0,28.6,2018,7
29063,11176,9863,742,229,69093.0,796.0,15.4,2018,13
29065,14506,13376,83,352,54306.0,615.0,22.5,2018,20
29067,11850,10996,112,373,49828.0,687.0,31.7,2018,14
29069,27795,21955,2184,1112,47368.0,632.0,35.4,2018,80
29071,105316,94575,872,1310,71973.0,874.0,31.6,2018,649
29073,14774,14104,136,191,65096.0,671.0,25.5,2018,18
29075,6224,5981,23,33,57458.0,620.0,19.5,2018,4
29077,301121,261044,8796,5845,57488.0,940.0,39.4,2018,3126
29079,9822,9190,50,104,53839.0,679.0,31.9,2018,11
29081,8198,7868,62,110,53364.0,666.0,39.7,2018,12
29083,22194,20633,160,390,56621.0,740.0,37.0,2018,82
29085,8501,8075,11,275,35084.0,699.0,49.0,2018,9
29087,4254,4032,33,105,58516.0,702.0,15.2,2018,5
29089,10141,8873,540,257,62628.0,807.0,36.3,2018,16
29091,40168,37439,177,782,49814.0,722.0,37.2,2018,61
29093,9482,8788,75,184,51161.0,671.0,43.8,2018,24
29095,717021,449853,161426,12784,67178.0,1151.0,39.2,2018,10101
29097,123532,105311,2201,4279,57525.0,904.0,40.3,2018,841
29099,228227,205419,2432,2194,80522.0,972.0,28.3,2018,1415
29101,54331,46858,2036,1132,67123.0,905.0,32.5,2018,145
29103,3760,3584,34,8,53333.0,661.0,13.8,2018,2
29105,36245,33148,260,770,50825.0,796.0,32.2,2018,86
29107,32974,30218,574,462,79091.0,848.0,30.0,2018,154
29109,38392,34241,97,1020,55849.0,785.0,31.1,2018,123
29111,9945,9167,302,226,52340.0,627.0,29.3,2018,8
29113,61636,57067,1171,689,85276.0,972.0,32.1,2018,199
29115,11850,11265,81,94,61975.0,612.0,26.9,2018,12
29117,14330,13197,423,177,60148.0,747.0,23.0,2018,16
29119,23492,16904,458,1163,48145.0,764.0,27.6,2018,65
29121,15163,13992,359,133,58318.0,719.0,28.0,2018,11
29123,12665,11936,49,298,58435.0,817.0,27.1,2018,23
29125,8435,7883,14,232,61359.0,594.0,19.0,2018,11
29127,28493,25518,1481,553,63908.0,813.0,31.0,2018,44
29129,3501,3247,9,58,60357.0,548.0,13.0,2018,2
29131,25081,23881,299,410,55172.0,724.0,18.9,2018,70
29133,12079,8680,2743,133,46258.0,782.0,43.0,2018,55
29135,15303,13946,367,195,65161.0,766.0,25.1,2018,15
29137,8672,8059,350,90,48299.0,667.0,24.3,2018,7
29139,11422,10658,214,232,61042.0,767.0,26.7,2018,22
29141,21430,20022,46,666,49663.0,692.0,35.5,2018,36
29143,16041,12264,2041,640,49237.0,734.0,33.9,2018,37
29145,59490,48927,557,3033,64583.0,777.0,26.5,2018,227
29147,20959,19518,422,128,55970.0,754.0,34.2,2018,23
29149,8704,8153,7,355,44259.0,735.0,37.9,2018,6
29151,13379,13083,21,221,75355.0,644.0,26.8,2018,13
29153,8773,8264,39,293,42329.0,626.0,30.8,2018,8
29155,15232,10096,3795,174,40748.0,708.0,47.5,2018,67
29157,18947,17910,151,157,63356.0,923.0,45.4,2018,37
29159,43205,37031,1071,683,60232.0,863.0,35.2,2018,261
29161,44948,39170,920,756,55427.0,801.0,41.6,2018,138
29163,17623,15752,844,318,57572.0,742.0,25.4,2018,32
29165,108751,86636,8316,1881,95748.0,1247.0,30.1,2018,828
29167,32109,29850,262,607,56686.0,792.0,39.0,2018,98
29169,53850,39136,5630,1484,66435.0,1072.0,27.6,2018,113
29171,4675,4507,7,75,56875.0,575.0,52.7,2018,4
29173,10394,9713,194,78,62054.0,765.0,25.7,2018,10
29175,24524,21796,1220,289,55310.0,742.0,39.5,2018,62
29177,23149,21578,273,489,72152.0,808.0,25.9,2018,67
29179,6058,5564,90,186,44357.0,627.0,21.6,2018,6
29181,10755,10073,25,232,43898.0,666.0,43.0,2018,18
29183,409830,348543,20698,3622,102912.0,1312.0,31.8,2018,1770
29185,9451,8842,74,199,46731.0,607.0,29.6,2018,12
29186,18551,17473,302,210,61310.0,774.0,21.8,2018,33
29187,66864,61075,2014,1415,54813.0,786.0,35.0,2018,314
29189,996618,627542,240688,10465,81340.0,1164.0,39.4,2018,9379
29195,23177,18498,1091,731,56566.0,733.0,36.7,2018,47
29197,4044,3824,4,28,56023.0,382.0,14.1,2018,4
29199,4698,4542,4,40,67568.0,516.0,30.6,2018,3
29201,37967,31312,4266,407,58847.0,809.0,32.4,2018,142
29203,7137,6615,17,375,59000.0,509.0,28.7,2018,4
29205,6011,5673,75,52,52127.0,570.0,19.7,2018,4
29207,28547,26770,275,396,54067.0,737.0,28.1,2018,99
29209,31697,29877,104,592,61323.0,892.0,32.6,2018,93
29211,5903,4922,146,77,55500.0,692.0,18.2,2018,9
29213,56382,48996,931,1038,58258.0,925.0,33.7,2018,331
29215,24956,22480,544,1033,48055.0,647.0,35.2,2018,24
29217,19713,18657,151,355,54519.0,722.0,29.6,2018,43
29219,36467,32859,779,923,77989.0,913.0,33.9,2018,134
29221,23483,21676,451,293,51886.0,680.0,34.0,2018,53
29223,10942,10238,42,340,43393.0,632.0,38.5,2018,12
29225,39868,36858,455,685,69731.0,777.0,28.1,2018,96
29227,1956,1894,2,34,46167.0,353.0,9.3,2018,2
29229,18722,17450,35,497,47304.0,558.0,27.0,2018,42
29510,293109,133985,126357,3873,55279.0,978.0,37.1,2018,6306
30001,9590,8852,59,286,58072.0,800.0,40.0,2018,19
30003,12963,3714,0,8854,56680.0,686.0,20.0,2018,23
30005,6997,3102,31,3739,65050.0,689.0,22.6,2018,14
30007,7310,6595,27,330,63636.0,978.0,51.4,2018,16
30009,10877,10120,50,290,71017.0,882.0,31.8,2018,21
30011,1361,1255,1,30,52171.0,731.0,20.7,2018,15
30013,84601,71640,1232,5688,66203.0,902.0,33.8,2018,263
30015,5888,4612,8,1081,56927.0,485.0,18.5,2018,11
30017,11938,10890,42,478,63585.0,918.0,35.8,2018,35
30019,1524,1365,4,47,58000.0,588.0,12.2,2018,16
30021,8874,8280,4,288,70953.0,823.0,28.3,2018,24
30023,9512,8622,30,370,49533.0,661.0,32.3,2018,25
30025,2817,2614,1,165,72284.0,772.0,10.8,2018,15
30027,11581,10797,74,317,59731.0,868.0,33.5,2018,25
30029,108445,99139,275,3160,71327.0,1094.0,37.6,2018,111
30031,122194,109567,593,2442,87454.0,1574.0,38.5,2018,89
30033,938,917,9,9,61750.0,802.0,31.3,2018,15
30035,13713,4179,23,9010,45129.0,553.0,32.0,2018,20
30037,840,769,6,39,57353.0,769.0,10.3,2018,14
30039,3419,3170,25,123,54646.0,734.0,35.4,2018,14
30041,16260,11189,47,4399,55313.0,752.0,28.9,2018,28
30043,12501,11602,14,493,76576.0,886.0,17.9,2018,22
30045,2053,1883,0,40,55417.0,502.0,27.6,2018,14
30047,32073,21050,67,9403,61965.0,884.0,32.8,2018,39
30049,72580,66397,421,2703,74543.0,1062.0,32.2,2018,74
30051,1968,1888,0,43,53264.0,668.0,42.9,2018,13
30053,20656,18912,15,792,47018.0,810.0,39.1,2018,39
30055,1818,1659,0,111,71842.0,543.0,19.8,2018,18
30057,8975,8314,0,224,67420.0,1159.0,32.5,2018,21
30059,1979,1867,17,60,56215.0,871.0,16.2,2018,13
30061,4796,4445,32,174,61117.0,746.0,39.2,2018,18
30063,119639,104834,716,5342,71246.0,1125.0,39.3,2018,160
30065,5068,4475,0,340,59010.0,865.0,31.6,2018,14
30067,17484,16111,33,522,66607.0,927.0,38.5,2018,34
30069,401,398,0,0,59318.0,769.0,0.0,2018,15
30071,4224,3517,16,617,58156.0,623.0,34.5,2018,14
30073,6012,4770,2,1132,53500.0,806.0,30.0,2018,16
30075,1762,1559,0,60,68009.0,609.0,3.3,2018,14
30077,7029,6190,87,461,63432.0,770.0,14.0,2018,23
30079,1251,1123,0,18,45192.0,827.0,38.4,2018,17
30081,45807,41531,163,1337,71323.0,1054.0,33.0,2018,57
30083,11329,10264,28,253,69578.0,866.0,22.5,2018,20
30085,10665,3546,13,6858,53125.0,707.0,31.6,2018,15
30087,8236,4472,14,3365,56430.0,644.0,29.6,2018,13
30089,12936,11620,68,763,54035.0,774.0,54.8,2018,20
30091,3677,3390,0,159,63654.0,749.0,41.8,2018,14
30093,35589,32346,43,1666,57504.0,810.0,45.2,2018,106
30095,9052,8444,9,293,81503.0,968.0,29.9,2018,15
30097,3713,3363,50,163,69426.0,1073.0,14.0,2018,13
30099,6291,5793,24,312,67766.0,750.0,27.9,2018,17
30101,5028,4269,93,364,53693.0,753.0,22.0,2018,16
30103,761,713,0,1,73036.0,992.0,19.6,2018,14
30105,7540,6404,46,866,64515.0,769.0,40.3,2018,17
30107,2049,1960,27,44,47054.0,741.0,17.7,2018,14
30109,1148,1075,10,3,64792.0,964.0,19.8,2018,17
30111,167340,145204,1466,10181,74400.0,1084.0,37.3,2018,334
31001,31034,26449,421,328,65680.0,853.0,40.7,2018,75
31003,6302,5978,59,43,63750.0,746.0,20.5,2018,2
31005,540,500,0,35,67500.0,850.0,47.4,2018,1
31007,657,609,0,2,71250.0,975.0,23.1,2018,1
31009,385,385,0,0,61250.0,786.0,22.2,2018,1
31011,5366,5109,1,103,71367.0,734.0,15.6,2018,4
31013,10754,9108,365,208,68778.0,771.0,37.2,2018,22
31015,1704,1572,5,53,58984.0,650.0,31.4,2018,1
31017,2739,2442,2,61,51538.0,932.0,52.3,2018,2
31019,50323,44164,453,735,74570.0,911.0,33.7,2018,188
31021,6730,6163,30,247,57303.0,688.0,27.8,2018,6
31023,8413,7640,24,119,82603.0,753.0,26.4,2018,6
31025,26963,24880,44,285,88255.0,987.0,33.9,2018,103
31027,8344,8000,13,75,73977.0,683.0,19.7,2018,2
31029,3639,3127,16,52,62782.0,749.0,29.4,2018,3
31031,5468,4679,53,450,63750.0,873.0,20.7,2018,6
31033,9478,8720,196,141,57594.0,912.0,33.8,2018,14
31035,6084,5530,41,96,75938.0,701.0,24.3,2018,4
31037,10541,5453,359,954,79720.0,902.0,12.6,2018,9
31039,8976,7804,39,179,70708.0,800.0,18.5,2018,5
31041,10544,9907,54,104,66310.0,794.0,28.2,2018,6
31043,21331,10181,1733,1086,71655.0,1053.0,30.5,2018,59
31045,8212,7277,111,371,54381.0,1014.0,38.5,2018,5
31047,24020,14899,1677,379,65383.0,861.0,31.8,2018,40
31049,1865,1684,0,38,61438.0,827.0,9.2,2018,2
31051,5561,4652,16,47,69156.0,661.0,29.1,2018,2
31053,37146,31958,195,1317,71294.0,985.0,28.6,2018,124
31055,585461,414665,61984,11413,79081.0,1162.0,39.0,2018,5960
31057,1811,1741,6,9,56563.0,588.0,28.6,2018,1
31059,5551,5261,15,99,76354.0,667.0,17.8,2018,7
31061,2868,2705,7,70,57692.0,613.0,28.2,2018,2
31063,2562,2389,30,38,68207.0,605.0,26.6,2018,2
31065,4605,4355,13,89,60625.0,805.0,32.9,2018,2
31067,21646,20514,209,270,64426.0,770.0,29.4,2018,48
31069,1620,1536,1,13,44777.0,675.0,17.8,2018,1
31071,1797,1750,7,12,68611.0,519.0,39.3,2018,1
31073,1929,1833,0,26,79145.0,797.0,23.4,2018,3
31075,695,657,2,17,69063.0,883.0,18.6,2018,2
31077,2211,2052,14,34,58894.0,643.0,16.5,2018,1
31079,62431,42584,2248,1109,67549.0,911.0,32.3,2018,169
31081,9438,8820,21,135,79884.0,776.0,25.7,2018,7
31083,3006,2830,6,22,70536.0,708.0,28.1,2018,3
31085,854,792,0,5,60313.0,419.0,1.8,2018,1
31087,2601,2473,2,55,52016.0,715.0,35.4,2018,2
31089,10093,9457,32,75,67225.0,724.0,18.1,2018,5
31091,613,534,11,7,45854.0,581.0,0.0,2018,2
31093,6492,6065,33,46,74508.0,811.0,26.7,2018,4
31095,7155,6680,45,89,60568.0,659.0,31.7,2018,9
31097,5263,4206,245,141,59457.0,777.0,23.3,2018,4
31099,6697,6234,2,39,79167.0,787.0,17.0,2018,10
31101,8239,7274,109,108,58132.0,772.0,27.8,2018,10
31103,939,881,1,0,60313.0,867.0,31.3,2018,1
31105,3348,2916,44,179,59438.0,853.0,34.2,2018,4
31107,8362,7196,50,881,64821.0,692.0,21.5,2018,3
31109,323673,266343,12203,6087,72625.0,1045.0,37.0,2018,1958
31111,34122,30539,288,575,64342.0,867.0,32.7,2018,97
31113,812,732,13,34,71650.0,725.0,38.8,2018,1
31115,564,486,0,5,60156.0,650.0,9.6,2018,1
31117,463,460,0,2,61316.0,653.0,0.0,2018,1
31119,35535,28939,322,1106,64637.0,851.0,29.2,2018,56
31121,7696,7123,5,127,62849.0,772.0,30.9,2018,9
31123,4544,3876,4,142,59773.0,744.0,37.5,2018,4
31125,3342,3177,11,68,65438.0,776.0,18.0,2018,3
31127,7035,6355,87,133,60132.0,727.0,29.2,2018,7
31129,4089,3854,8,129,70201.0,616.0,9.6,2018,1
31131,16075,14201,129,200,81430.0,905.0,18.4,2018,35
31133,2539,2422,6,67,54926.0,616.0,27.0,2018,3
31135,2835,2599,0,28,67500.0,783.0,30.3,2018,1
31137,8983,8337,73,98,65988.0,724.0,31.6,2018,10
31139,7312,6967,29,87,75938.0,850.0,20.2,2018,5
31141,34358,27362,279,339,72335.0,867.0,27.7,2018,45
31143,5209,4801,4,125,71771.0,692.0,11.1,2018,4
31145,10611,9567,90,190,60000.0,778.0,38.2,2018,14
31147,7797,7139,97,501,55578.0,692.0,20.1,2018,9
31149,1335,1315,2,8,57500.0,608.0,15.9,2018,1
31151,14642,10659,68,141,77027.0,833.0,25.5,2018,18
31153,194051,158580,7930,3342,101402.0,1284.0,34.2,2018,729
31155,22761,21411,153,203,89395.0,930.0,32.5,2018,23
31157,35937,28650,205,1269,60960.0,889.0,40.9,2018,170
31159,17636,16789,119,154,81122.0,969.0,27.5,2018,17
31161,5058,4152,31,661,56900.0,771.0,20.3,2018,3
31163,2974,2793,19,27,61935.0,866.0,28.1,2018,2
31165,1197,1134,4,9,54076.0,743.0,14.5,2018,2
31167,5835,5317,12,139,78275.0,817.0,29.1,2018,5
31169,4938,4650,5,106,63095.0,738.0,25.4,2018,3
31171,626,552,8,41,72708.0,685.0,5.1,2018,1
31173,6666,2462,10,3886,64838.0,698.0,25.5,2018,2
31175,4094,3943,6,67,58902.0,616.0,11.0,2018,2
31177,20989,19877,51,289,90188.0,958.0,28.8,2018,33
31179,9786,8779,99,223,67687.0,732.0,39.9,2018,7
